,Completed
16150482135,True
16150486500,True
16150564694,True
16150685406,True
16150726858,True
16151077716,True
16151429975,True
16153748067,True
16153833328,True
16153908201,True
16154067252,True
16154334539,True
16154375699,True
16154579592,True
16157285307,True
16157366051,True
16157441891,True
16157442673,True
16157443542,True
16157485083,True
16157603795,True
16157682389,True
16157756906,True
16157836286,True
16157911502,True
16158074719,True
16158107991,True
16158271397,True
16158310817,True
16158467670,True
16160864971,True
16161173748,True
16161296728,True
16161448887,True
16161449249,True
16161457306,True
16161490094,True
16161685557,True
16161803245,True
16161963267,True
16164401670,True
16164677212,True
16164793518,True
16165030725,True
16165109240,True
16165343689,True
16168211774,True
16168526597,True
16168566394,True
16168571731,True
16168602222,True
16168602558,True
16168604260,True
16168604810,True
16168604924,True
16168607573,True
16168608808,True
16168609330,True
16168612650,True
16168613005,True
16168614498,True
16168724734,True
16168727431,True
16171833382,True
16172104764,True
16172142896,True
16172148442,True
16172377775,True
16172383038,True
16172499264,True
16175488303,True
16175522521,True
16179063451,True
16179182881,True
16179297318,True
16182598365,True
16490249831,True
16493317338,True
16493356816,True
16493359736,True
16493360186,True
16493390720,True
16493469446,True
16493557265,True
16493783697,True
16496736703,True
16496740085,True
16496742559,True
16496893913,True
16496930818,True
16496966926,True
16500266418,True
16500271324,True
16500272840,True
16500308167,True
16500433720,True
16500544176,True
16500547316,True
16500746024,True
16500904727,True
16501092513,True
16503687758,True
16503734198,True
16503768518,True
16503769022,True
16503850143,True
16503891914,True
16504355991,True
16504479169,True
16507264022,True
16507579831,True
16508018052,True
16508056590,True
16508131767,True
16508216289,True
16508253352,True
16510764767,True
16511036469,True
16511121480,True
16511160525,True
16511198988,True
16511232998,True
16511313154,True
16511361719,True
16511513392,True
16511665908,True
16511669532,True
16511754574,True
16511755901,True
16511794014,True
16511797638,True
16511798101,True
16511828848,True
16514461861,True
16514497881,True
16514614279,True
16514738768,True
16514814434,True
16514894098,True
16515006220,True
16515252630,True
16515291292,True
16515326028,True
16515334122,True
16515439323,True
16518155453,True
16518196336,True
16518355477,True
16518510131,True
16518582984,True
16518588799,True
16518590555,True
16518632618,True
16518664867,True
16518742280,True
16518744677,True
16518782646,True
16518784799,True
16518870301,True
16518938114,True
16518978137,True
16521341998,True
16521494134,True
16521577138,True
16521654241,True
16521727526,True
16521770280,True
16521854333,True
16521928182,True
16521964949,True
16522128812,True
16522130549,True
16522165128,True
16522170865,True
16522323130,True
16522323694,True
16522327753,True
16522364014,True
16522438790,True
16525069521,True
16525071085,True
16525232518,True
16525350015,True
16525664163,True
16525666077,True
16525703813,True
16525818661,True
16525859021,True
16526090105,True
16528648112,True
16528648368,True
16528729182,True
16528809537,True
16528845881,True
16529436547,True
16532228348,True
16532582922,True
16532743156,True
16532932533,True
16532935440,True
16532976051,True
16533250164,True
16535725097,True
16536156676,True
16536589397,True
16536672882,True
16536939017,True
16536982405,True
16539223346,True
16540084326,True
16540525883,True
16542603517,True
16542756450,True
16543033575,True
16543072232,True
16543113226,True
16543117031,True
16543149157,True
16543150228,True
16543392059,True
16543583779,True
16543666296,True
16544054920,True
16544093253,True
16546139444,True
16546335322,True
16546607923,True
16546610226,True
16546615375,True
16546731771,True
16547594529,True
16547632210,True
16547632827,True
16549832783,True
16549834514,True
16550072196,True
16550545962,True
16550656949,True
16550698970,True
16550699714,True
16550936960,True
16551178655,True
16553292228,True
16553295873,True
16553334290,True
16553605006,True
16553612672,True
16553649427,True
16553690375,True
16553766645,True
16553842416,True
16554042393,True
16554194827,True
16554356132,True
16554476417,True
16556876273,True
16556945338,True
16557028023,True
16557144684,True
16557144733,True
16557182380,True
16557261791,True
16557299238,True
16557579455,True
16557579853,True
16557694632,True
16557931160,True
16560601389,True
16560603390,True
16560609095,True
16560642282,True
16560643272,True
16560679942,True
16560685440,True
16560762593,True
16560763365,True
16560764864,True
16560798241,True
16560877368,True
16560878662,True
16560882075,True
16560998146,True
16561196445,True
16561235368,True
16561433160,True
16564101276,True
16564217307,True
16564220972,True
16564222896,True
16564269781,True
16564270066,True
16564423355,True
16564656502,True
16564689459,True
16564885922,True
16567642381,True
16567685098,True
16567721361,True
16567723172,True
16567762325,True
16567762971,True
16567795417,True
16568195050,True
16568196617,True
16568314401,True
16568424581,True
16568742076,True
16571180523,True
16571260071,True
16571298601,True
16571299442,True
16571455350,True
16571726180,True
16571730365,True
16571807237,True
16571849032,True
16571888353,True
16572162181,True
16572360930,True
16575109825,True
16575184890,True
16575187975,True
16575348498,True
16575354000,True
16575384191,True
16575422799,True
16575578713,True
16575694897,True
16575814409,True
16578531964,True
16578809061,True
16578887157,True
16578920416,True
16578966373,True
16578967751,True
16579039926,True
16582066832,True
16582181739,True
16582223154,True
16582224290,True
16582224928,True
16582456024,True
16582462768,True
16582463971,True
16582464296,True
16582467176,True
16582495277,True
16582499372,True
16585803896,True
16585994213,True
16586034965,True
16586035374,True
16897066078,True
16900567408,True
16903743333,True
16903908547,True
16904059062,True
16904103782,True
16904176758,True
16904179254,True
16907167198,True
16907241243,True
16907360396,True
16907604461,True
16910586991,True
16910624315,True
16910626807,True
16910628627,True
16910669369,True
16910672990,True
16910782675,True
16910825436,True
16910859142,True
16910942280,True
16911372989,True
16911374819,True
16911456135,True
16914080477,True
16914080642,True
16914166017,True
16914240774,True
16914244108,True
16914516824,True
16914749305,True
16914827752,True
16914835190,True
16914907512,True
16914985244,True
16914991230,True
16917622947,True
16917775756,True
16918096606,True
16918370359,True
16918372456,True
16918406362,True
16918408923,True
16918521397,True
16918531562,True
16921122652,True
16921474739,True
16921511648,True
16921514190,True
16921554677,True
16921587678,True
16921787891,True
16922027192,True
16922070026,True
16922148677,True
16922152803,True
16922154399,True
16922188663,True
16924777794,True
16924851700,True
16925527232,True
16925558522,True
16925686473,True
16925733778,True
16928235677,True
16928310463,True
16928431651,True
16928468338,True
16928468683,True
16928585732,True
16928665054,True
16928826930,True
16928984594,True
16928988512,True
16929059092,True
16929139788,True
16929379491,True
16931694255,True
16931729745,True
16932003796,True
16932048561,True
16932161394,True
16932167366,True
16932287296,True
16932481698,True
16932521003,True
16932528799,True
16932640228,True
16932873808,True
16933030988,True
16935232750,True
16935236402,True
16935508051,True
16935580604,True
16935663942,True
16936012914,True
16936013366,True
16936054172,True
16936133252,True
16936175184,True
16936291205,True
16936412970,True
16938848656,True
16939083715,True
16939121397,True
16939280974,True
16939317105,True
16939471549,True
16939472995,True
16939600224,True
16939713619,True
16942505538,True
16942507789,True
16942543308,True
16942776331,True
16942777181,True
16943016266,True
16943329934,True
16943405430,True
16943409015,True
16946277489,True
16946279104,True
16946629255,True
16946631438,True
16946710836,True
16946868122,True
16947138708,True
16949416571,True
16949494892,True
16949699978,True
16949890164,True
16950208007,True
16950248245,True
16950283820,True
16950444359,True
16950519383,True
16950597382,True
16953074825,True
16953229406,True
16953273982,True
16953310193,True
16953588095,True
16953742146,True
16953783867,True
16953821877,True
16953826285,True
16954061303,True
16954094880,True
16954212737,True
16956531361,True
16956535292,True
16956651568,True
16956654320,True
16956812276,True
16956968662,True
16957207402,True
16957995738,True
16957998592,True
16960148954,True
16960185611,True
16960345161,True
16960660107,True
16960853974,True
16960862236,True
16961134782,True
16961251866,True
16961290308,True
16961371089,True
16961413971,True
16961531737,True
16963844066,True
16963844457,True
16963965979,True
16964080950,True
16964160663,True
16964161098,True
16964196782,True
16964203235,True
16964205358,True
16964478384,True
16964511296,True
16964517579,True
16964594313,True
16964709326,True
16964712187,True
16967343453,True
16967701855,True
16967815531,True
16968166521,True
16968213685,True
16968287289,True
16970919945,True
16970996831,True
16971034629,True
16971035748,True
16971039015,True
16971039839,True
16971081817,True
16971113813,True
16971121812,True
16971123245,True
16971192655,True
16971197337,True
16971231851,True
16971235115,True
16971354438,True
16971668915,True
16971864469,True
16971866688,True
16974457958,True
16974536886,True
16974537878,True
16974538894,True
16974573481,True
16974575934,True
16974576954,True
16974652537,True
16974660907,True
16974698737,True
16974770145,True
16974856149,True
16974971636,True
16975008586,True
16975010377,True
16975010778,True
16975048502,True
16975243970,True
16975555115,True
16977962078,True
16978072484,True
16978075109,True
16978267637,True
16978268707,True
16978272856,True
16978387909,True
16978512400,True
16978824009,True
16978899706,True
16979093361,True
16979173813,True
16981962117,True
16981966275,True
16982127503,True
16982551550,True
16982673679,True
16985188504,True
16985307508,True
16985425474,True
16985428152,True
16985506251,True
16985663535,True
16985664486,True
16985700444,True
16985700459,True
16985818893,True
16985898813,True
16988889350,True
16989118440,True
16989236115,True
16989241886,True
16989276497,True
16989276751,True
16989282113,True
16989313903,True
16989468800,True
16989473465,True
16989551658,True
16992458346,True
16992616444,True
16992655182,True
16992772420,True
16992777416,True
16992810412,True
16992816109,True
16992932029,True
16996116212,True
16996235739,True
16996545236,True
16999925018,True
16999963355,True
17314023649,True
17314216921,True
17314217212,True
17314416970,True
17314454764,True
17314731013,True
17314768212,True
17317601193,True
17317791789,True
17317791820,True
17317796951,True
17320985335,True
17320987320,True
17321058011,True
17321293397,True
17321808025,True
